"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","target_X","l_dist","r_dist","chosen_image_index","selected_after_X","correct_choice"
"","","","","","html-button-response","13","58169","0.0-13.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","888","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","","","","","","","",""
"","","","","","instructions","14","60484","0.0-14.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","[{""page_index"":0,""viewing_time"":2312}]","2313","","","","","","","","","","","","","","",""
"","","","","","instructions","15","63456","0.0-15.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","[{""page_index"":0,""viewing_time"":2970}]","2971","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","16","68468","0.0-16.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","17","73483","0.0-17.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","18","74125","0.0-18.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","639","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","physical_activity_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","19","79127","0.0-19.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","20","79873","0.0-20.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","743","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","2","physical_activity_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","21","84880","0.0-21.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","22","85929","0.0-22.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","1045","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","3","physical_activity_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","23","90939","0.0-23.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","24","92232","0.0-24.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","1287","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","4","physical_activity_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","25","97239","0.0-25.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","26","98042","0.0-26.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","801","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","5","physical_activity_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","27","103052","0.0-27.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","28","103972","0.0-28.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","915","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","6","physical_activity_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","29","108985","0.0-29.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","30","109629","0.0-30.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","640","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","7","physical_activity_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","31","114636","0.0-31.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","32","115581","0.0-32.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","942","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","8","physical_activity_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","33","120598","0.0-33.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","34","121540","0.0-34.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","938","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","9","physical_activity_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","35","126551","0.0-35.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","36","127405","0.0-36.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","851","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","ten","physical_activity_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","37","132422","0.0-37.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","38","137429","0.0-38.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","39","138956","0.0-39.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","1524","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","dinner_party_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","40","143962","0.0-40.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","41","146098","0.0-41.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","2133","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","2","dinner_party_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","42","151100","0.0-42.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","43","152500","0.0-43.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","1396","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","3","dinner_party_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","44","157519","0.0-44.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","45","158114","0.0-45.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","593","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","4","dinner_party_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","46","163123","0.0-46.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","47","164409","0.0-47.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","1283","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","5","dinner_party_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","48","169417","0.0-48.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","49","170150","0.0-49.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","727","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","6","dinner_party_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","50","175168","0.0-50.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","51","175799","0.0-51.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","628","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","7","dinner_party_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","52","180816","0.0-52.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","53","181426","0.0-53.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","606","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","8","dinner_party_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","54","186432","0.0-54.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","55","187179","0.0-55.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","743","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","9","dinner_party_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","56","192186","0.0-56.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","57","193505","0.0-57.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","1316","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","ten","dinner_party_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","58","198509","0.0-58.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","59","203514","0.0-59.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","60","204256","0.0-60.0","5A5BF28B8EFE47D9AF7F4ED88DE6290B","019d6663-99bf-74bb-ab87-70561dec4260","019d6630-2071-75cb-8026-6699844a2719","","739","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","restaurant_scheme","schematic_sequence","chronological","","","","","","","",""
