"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","task","folder","sequence_type","img_idx","value","version","comparison_type","block_story","block_info","left_path","right_path"
"","","","","","html-button-response","51","160819","0.0-51.0","","7238","<div class=""stimulus-container""><p style=""font-family:Arial; font-size:20px;"">The outcome:</p><img src=""images_story_vs_info/story_1_6_b.png"" class=""exp-image""><div class=""value-tag val-low"">This outcome is worth: $0</div></div>","0","learning","story_1","","","$0","b","","","","",""
"","","","","","html-button-response","52","161844","0.0-52.0","","1024","<div class=""stimulus-container""><p style=""font-family:Arial; font-size:20px;"">The event is reaching its end...</p><img src=""images_story_vs_info/info_2_5.png"" class=""exp-image""></div>","0","","","","","","","","","","",""
"","","","","","html-button-response","53","168487","0.0-53.0","","6642","<div class=""stimulus-container""><p style=""font-family:Arial; font-size:20px;"">The outcome:</p><img src=""images_story_vs_info/info_2_6_a.png"" class=""exp-image""><div class=""value-tag val-high"">This outcome is worth: $100</div></div>","0","learning","info_2","","","$100","a","","","","",""
"","","","","","html-button-response","54","170120","0.0-54.0","","1633","<div class=""stimulus-container""><p style=""font-family:Arial; font-size:20px;"">The event is reaching its end...</p><img src=""images_story_vs_info/info_3_5.png"" class=""exp-image""></div>","0","","","","","","","","","","",""
"","","","","","html-button-response","55","176646","0.0-55.0","","6525","<div class=""stimulus-container""><p style=""font-family:Arial; font-size:20px;"">The outcome:</p><img src=""images_story_vs_info/info_3_6_b.png"" class=""exp-image""><div class=""value-tag val-low"">This outcome is worth: $0</div></div>","0","learning","info_3","","","$0","b","","","","",""
"","","","","","html-button-response","56","177952","0.0-56.0","","1306","<div class=""stimulus-container""><p style=""font-family:Arial; font-size:20px;"">The event is reaching its end...</p><img src=""images_story_vs_info/story_4_5.png"" class=""exp-image""></div>","0","","","","","","","","","","",""
"","","","","","html-button-response","57","184540","0.0-57.0","","6588","<div class=""stimulus-container""><p style=""font-family:Arial; font-size:20px;"">The outcome:</p><img src=""images_story_vs_info/story_4_6_a.png"" class=""exp-image""><div class=""value-tag val-high"">This outcome is worth: $100</div></div>","0","learning","story_4","","","$100","a","","","","",""
"","","","","","instructions","58","189163","0.0-58.0","[{""page_index"":0,""viewing_time"":4623}]","4623","","","","","","","","","","","","",""
"","","","","","html-button-response","59","192885","0.0-59.0","","3721","
                <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                    <img src=""images_story_vs_info/info_3_5.png"" class=""small-image"">
                    <img src=""images_story_vs_info/story_1_5.png"" class=""small-image"">
                </div>","1","choice_comparison","","","5","","","Neutral_Story_vs_Info","story_1","info_3","images_story_vs_info/info_3_5.png","images_story_vs_info/story_1_5.png"
"","","","","","html-button-response","60","196827","0.0-60.0","","3941","
                <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                    <img src=""images_story_vs_info/story_1_1.png"" class=""small-image"">
                    <img src=""images_story_vs_info/info_3_1.png"" class=""small-image"">
                </div>","1","choice_comparison","","","1","","","Neutral_Story_vs_Info","story_1","info_3","images_story_vs_info/story_1_1.png","images_story_vs_info/info_3_1.png"
"","","","","","html-button-response","61","198954","0.0-61.0","","2126","
                <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                    <img src=""images_story_vs_info/info_3_4.png"" class=""small-image"">
                    <img src=""images_story_vs_info/story_1_4.png"" class=""small-image"">
                </div>","1","choice_comparison","","","4","","","Neutral_Story_vs_Info","story_1","info_3","images_story_vs_info/info_3_4.png","images_story_vs_info/story_1_4.png"
"","","","","","html-button-response","62","201279","0.0-62.0","","2325","
                <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                    <img src=""images_story_vs_info/info_2_5.png"" class=""small-image"">
                    <img src=""images_story_vs_info/story_4_5.png"" class=""small-image"">
                </div>","0","choice_comparison","","","5","","","Valuable_Story_vs_Info","story_4","info_2","images_story_vs_info/info_2_5.png","images_story_vs_info/story_4_5.png"
"","","","","","html-button-response","63","203240","0.0-63.0","","1960","
                <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                    <img src=""images_story_vs_info/info_2_1.png"" class=""small-image"">
                    <img src=""images_story_vs_info/story_4_1.png"" class=""small-image"">
                </div>","1","choice_comparison","","","1","","","Valuable_Story_vs_Info","story_4","info_2","images_story_vs_info/info_2_1.png","images_story_vs_info/story_4_1.png"
"","","","","","html-button-response","64","206233","0.0-64.0","","2992","
                <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                    <img src=""images_story_vs_info/info_3_2.png"" class=""small-image"">
                    <img src=""images_story_vs_info/story_1_2.png"" class=""small-image"">
                </div>","0","choice_comparison","","","2","","","Neutral_Story_vs_Info","story_1","info_3","images_story_vs_info/info_3_2.png","images_story_vs_info/story_1_2.png"
"","","","","","html-button-response","65","207311","0.0-65.0","","1077","
                <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                    <img src=""images_story_vs_info/info_2_2.png"" class=""small-image"">
                    <img src=""images_story_vs_info/story_4_2.png"" class=""small-image"">
                </div>","1","choice_comparison","","","2","","","Valuable_Story_vs_Info","story_4","info_2","images_story_vs_info/info_2_2.png","images_story_vs_info/story_4_2.png"
"","","","","","html-button-response","66","209505","0.0-66.0","","2193","
                <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                    <img src=""images_story_vs_info/info_2_6_b.png"" class=""small-image"">
                    <img src=""images_story_vs_info/story_4_6_b.png"" class=""small-image"">
                </div>","0","choice_comparison","","","6","","","Valuable_Story_vs_Info","story_4","info_2","images_story_vs_info/info_2_6_b.png","images_story_vs_info/story_4_6_b.png"
"","","","","","html-button-response","67","210767","0.0-67.0","","1262","
                <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                    <img src=""images_story_vs_info/story_4_4.png"" class=""small-image"">
                    <img src=""images_story_vs_info/info_2_4.png"" class=""small-image"">
                </div>","0","choice_comparison","","","4","","","Valuable_Story_vs_Info","story_4","info_2","images_story_vs_info/story_4_4.png","images_story_vs_info/info_2_4.png"
"","","","","","html-button-response","68","212067","0.0-68.0","","1299","
                <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                    <img src=""images_story_vs_info/info_3_6_b.png"" class=""small-image"">
                    <img src=""images_story_vs_info/story_1_6_b.png"" class=""small-image"">
                </div>","1","choice_comparison","","","6","","","Neutral_Story_vs_Info","story_1","info_3","images_story_vs_info/info_3_6_b.png","images_story_vs_info/story_1_6_b.png"
"","","","","","html-button-response","69","213793","0.0-69.0","","1725","
                <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                    <img src=""images_story_vs_info/story_4_3.png"" class=""small-image"">
                    <img src=""images_story_vs_info/info_2_3.png"" class=""small-image"">
                </div>","0","choice_comparison","","","3","","","Valuable_Story_vs_Info","story_4","info_2","images_story_vs_info/story_4_3.png","images_story_vs_info/info_2_3.png"
"","","","","","html-button-response","70","216060","0.0-70.0","","2266","
                <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                    <img src=""images_story_vs_info/story_1_3.png"" class=""small-image"">
                    <img src=""images_story_vs_info/info_3_3.png"" class=""small-image"">
                </div>","0","choice_comparison","","","3","","","Neutral_Story_vs_Info","story_1","info_3","images_story_vs_info/story_1_3.png","images_story_vs_info/info_3_3.png"
"","","","","","survey-text","71","231203","0.0-71.0","","15140","","{""choice_strategy"":""I tried to look at the value of what was in the picture."",""gender"":""male"",""age"":""32""}","","","","","","","","","","",""
"","","","","","instructions","72","234274","0.0-72.0","[{""page_index"":0,""viewing_time"":3071}]","3071","","","","","","","","","","","","",""
